"pid","assessed_value"
7128,136218.5
7129,332378.25
7130,342967.79
7131,340384.9
7132,406888.48
7133,451216.36
7134,89956.08
7135,168465.61
7136,168193.71
7137,230922.19
7138,398699.42
7139,230651.99
7140,382772.07
7141,164043.76
7142,184465.56
7143,327932.41
7144,116209.34
7145,250701.49
7146,173172.3
7147,384484.03
7148,640647.17
7149,375982.02
7150,162107.8
7151,443657.97
7152,335056.49
7153,370252.8
7154,331506.84
7155,784306.76
7156,243373.34
7157,110198.97
7158,166370.12
7159,613611.59
7160,234062.13
7161,215971.33
7162,912636.89
7163,184153.28
7164,201069.48
7165,246286.74
7166,323174.59
7167,198580
7168,269460.14
7169,457181.62
7170,208295.23
7171,265694.78
7172,343053.79
7173,507264.28
7174,207727.48
7175,615640.8
7176,169628.42
7177,115668.98
7178,384926.23
7179,341309.04
7180,342868.37
7181,150893.11
7182,362909.92
7183,247058.5
7184,172852.5
7185,125119
7186,503856.19
7187,349280.59
7188,85169.71
7189,509327.53
7190,114211.77
7191,392021.02
7192,232830.3
7193,328024.55
7194,400078.24
7195,509777.45
7196,132310.39
7197,325461.77
7198,134665.24
7199,296713.29
7200,98160.93
7201,164836.52
7202,213968.88
7203,195852.43
7204,739886.13
7205,348268.98
7206,351372.65
7207,243567.38
7208,321158.35
7209,234942.52
7210,380845.66
7211,167538.14
7212,205068.92
7213,200634.83
7214,309836.83
7215,323389.92
7216,309836.05
7217,222454.73
7218,229261.05
7219,320489.21
7220,219935.17
7221,155311.3
7222,91978.38
7223,94488.43
7224,325272.62
7225,226206.93
7226,210967.39
7227,229044.76
7228,537847.25
7229,295561.11
7230,186860.27
7231,231865.68
7232,300079.44
7233,226383.13
7234,487567.91
7235,298063.98
7236,90139.39
7237,319308.57
7238,316689.63
7239,138794.03
7240,304607.26
7241,252703.18
7242,173382.45
7243,611358.19
7244,462577.96
7245,207796.94
7246,234446.44
7247,302669.83
7248,535047.66
7249,307601.61
7250,311892.89
7251,255031.73
7252,453552.92
7253,118328.58
7254,299776.5
7255,366510.48
7256,264877.27
7257,415187.46
7258,175006.63
7259,166899.23
7260,230773.05
7261,313993.66
7262,325955.04
7263,405582.16
7264,292490.92
7265,375538.04
7266,490371.92
7267,491202.54
7268,205537.27
7269,236307.51
7270,266850.51
7271,366888.2
7272,73596.77
7273,412257.99
7274,323508.8
7275,605136.62
7276,420006.56
7277,810951.55
7278,315060.81
7279,100702.39
7280,130142.59
7281,379184.79
7282,356033
7283,329514.37
7284,461522.14
7285,161667.15
7286,287426.31
7287,159191.75
7288,265723.29
7289,330432.21
7290,693396.84
7291,300555.39
7292,222269.98
7293,350865.94
7294,292743.54
7295,342939.68
7296,392912.29
7297,284210.68
7298,275301.45
7299,291311.73
7300,289553.21
7301,313647.87
7302,117387.39
7303,314369.39
7304,186027.97
7305,191065.95
7306,299843.92
7307,311914.37
7308,311154.79
7309,387256.59
7310,355192.26
7311,354753.89
7312,297808.5
7313,266766.75
7314,529735.93
7315,177526.89
7316,243764.55
7317,181972.77
7318,235540.03
7319,319161.79
7320,344641.23
7321,206654.61
7322,235038.74
7323,356939.07
7324,388961.44
7325,244507.11
7326,358100.21
7327,310997.38
7328,352353.61
7329,224173.9
7330,453487.13
7331,307212.3
7332,314301.89
7333,201354.77
7334,346226.11
7335,654821.5
7336,201248.76
7337,228975.65
7338,531468.57
7339,241394.13
7340,358178.05
7341,211285.38
7342,277011.36
7343,285984.35
7344,323767.54
7345,269595.19
7346,279965.63
7347,179022.2
7348,307597.01
7349,350188.77
7350,317550.72
7351,165384.16
7352,305420.91
7353,193977.39
7354,293642.19
7355,290347.37
7356,265408.77
7357,268706.33
7358,360604.92
7359,318061.38
7360,278534.01
7361,275214.56
7362,261333.26
7363,120694.26
7364,379944.3
7365,297167.59
7366,162138.89
7367,395507.68
7368,98224.49
7369,319818.23
7370,148302.83
7371,298075.19
7372,557109.6
7373,238069.56
7374,121995.64
7375,268429.52
7376,608307.2
7377,332689.09
7378,115379.6
7379,236487.03
7380,411795.41
7381,329993.25
7382,319934.6
7383,579592.68
7384,233624.31
7385,273369.52
7386,370939.31
7387,362453.36
7388,376700.61
7389,126015.77
7390,118574.87
7391,293434.06
7392,155005.39
7393,136309.28
7394,289412.3
7395,204086.87
7396,311164.87
7397,315075.88
7398,216251.08
7399,344557.88
7400,326228.99
7401,232211.4
7402,145757.25
7403,323122.7
7404,354104.5
7405,363152.29
7406,430919.17
7407,363298.61
7408,220154.91
7409,650266.83
7410,389042.12
7411,674012.98
7412,512387.38
7413,222244.4
7414,254573.33
7415,397333.13
7416,214900.97
7417,536445.02
7418,285455.93
7419,290751.44
7420,337842.06
7421,414103.63
7422,244139.52
7423,308672.9
7424,314084.62
7425,112767.83
7426,348023.74
7427,316979.58
7428,243128.79
7429,421525.91
7430,120201.45
7431,374815.97
7432,231524.24
7433,203688.75
7434,219147.47
7435,246479.52
7436,300554.7
7437,366621.63
7438,170645.21
7439,446426.33
7440,560639.44
7441,432351.09
7442,356757.88
7443,337942.11
7444,365948.8
7445,357127.65
7446,172850.19
7447,586622.16
7448,507668.04
7449,329968.46
7450,293308.7
7451,136449.14
7452,227523.59
7453,602310.15
7454,354792.97
7455,346183
7456,331460.12
7457,328034.49
7458,670733.4
7459,279579.5
7460,143615.39
7461,272790.46
7462,167741.93
7463,432269.1
7464,171065.98
7465,165722.38
7466,387141.85
7467,143073.16
7468,286985.11
7469,415205.03
7470,193440.5
7471,329075.02
7472,442854.02
7473,165264.8
7474,120235.35
7475,105531.95
7476,204403.59
7477,148168.54
7478,136322.93
7479,291986.36
7480,301275.73
7481,182089.39
7482,135094.13
7483,180901.95
7484,498118.25
7485,363059.49
7486,201809.04
7487,395532.99
7488,348296.38
7489,404740.85
7490,213866.79
7491,454768.07
7492,157575.66
7493,850812.78
7494,552003.49
7495,338387.87
7496,158547.11
7497,549542.79
7498,253962.73
7499,221974.98
7500,291051.02
7501,190722.67
7502,374105.75
7503,374913.67
7504,346049.24
7505,336823.02
7506,282387.65
7507,106266.93
7508,121527.57
7509,109309
7510,343788.72
7511,696864.94
7512,340518.56
7513,90168.8
7514,274431.56
7515,367763.73
7516,252942.14
7517,134157.27
7518,246025.42
7519,171231.21
7520,346388.1
7521,232259.47
7522,284973.67
7523,363178.48
7524,126688.87
7525,422957.06
7526,411528.31
7527,208196.03
7528,198065.97
7529,250565.13
7530,350322.76
7531,363012.42
7532,236673.99
7533,288695.66
7534,288007.47
7535,526793.59
7536,197992.52
7537,256391.64
7538,244017.07
7539,229569.47
7540,391992.76
7541,105713.86
7542,243038.54
7543,208111.52
7544,95693.09
7545,352703.14
7546,674010.66
7547,305282.61
7548,391310.07
7549,511337.72
7550,450473.2
7551,390977.4
7552,143375.3
7553,238947.07
7554,326396.04
7555,235847.85
7556,297242.65
7557,1453515.88
7558,964438.1
7559,397336.33
7560,412467.82
7561,398408.34
7562,461558.45
7563,244067
7564,195388.21
7565,320580.8
7566,286766.51
7567,221189.2
7568,167572.67
7569,200155.95
7570,356877.68
7571,329735.81
7572,462523.24
7573,289658.23
7574,232831.74
7575,449838.47
7576,364481.03
7577,497713.59
7578,376796.43
7579,227597.05
7580,352875.72
7581,231035.23
7582,316403.81
7583,354520.96
7584,328606.96
7585,1118454.89
7586,115933.56
7587,426454.25
7588,175917.21
7589,316468.44
7590,408976.37
7591,285103.61
7592,304306.45
7593,359018.96
7594,236260.74
7595,105338.26
7596,217142.35
7597,305322.88
7598,379130.88
7599,120471.63
7600,278327.91
7601,124357.34
7602,344538.2
7603,304016.77
7604,286092.94
7605,167807.04
7606,298859.93
7607,243742.75
7608,293902.26
7609,407789.21
7610,170559.72
7611,960140.42
7612,297272.48
7613,366262.13
7614,327503.75
7615,105385.11
7616,231917.35
7617,281231.2
7618,150890.77
7619,461528.2
7620,393515.02
7621,391950.35
7622,137393.84
7623,251281.76
7624,121256.65
7625,278750.44
7626,245055.15
7627,152152.69
7628,279724.42
7629,369094.02
7630,453038.45
7631,328171.83
7632,141761.08
7633,398604.67
7634,214730.51
7635,117802.78
7636,187173.81
7637,309336.25
7638,126253.04
7639,391728.15
7640,358369.67
7641,469279.69
7642,298761.8
7643,322170.2
7644,322999.63
7645,199967.11
7646,230214.45
7647,158195.65
7648,225391.83
7649,102904.3
7650,168999.47
7651,240318.38
7652,259497.76
7653,654587.29
7654,379088.41
7655,388159.64
7656,288700.01
7657,215378.38
7658,209805.89
7659,536477.37
7660,301022.64
7661,299549.36
7662,277423.09
7663,374724.26
7664,223539.89
7665,320782.64
7666,354704.79
7667,311147.24
7668,169552.91
7669,292722.72
7670,372252.6
7671,353593.87
7672,289621.26
7673,497078.98
7674,368651.32
7675,332287.4
7676,451047.63
7677,267179.49
7678,411296.61
7679,262914.44
7680,302317.23
7681,311727.55
7682,308616.45
7683,164873.48
7684,221960.73
7685,245372.81
7686,289687.94
7687,195542.66
7688,222482.04
7689,406019.02
7690,495101.84
7691,173907.02
7692,309347.3
7693,125915.29
7694,336095.82
7695,330732.65
7696,164936.57
7697,160260.69
7698,344118.37
7699,239141.71
7700,86380.78
7701,277452.17
7702,347243.45
7703,712866.84
7704,349852.97
7705,235166.8
7706,276202.59
7707,537791.19
7708,224210.4
7709,360431.17
7710,163072.18
7711,578865.87
7712,178538.13
7713,344066.09
7714,248787.81
7715,371609.94
7716,360769.85
7717,337585.73
7718,199550.15
7719,307086.32
7720,148911.32
7721,407250.01
7722,386745.18
7723,364451.38
7724,351615.64
7725,608082.12
7726,494077.36
7727,177064.02
7728,198176.01
7729,95966.25
7730,109451.74
7731,238873.19
7732,225314.75
7733,230045.23
7734,401839.62
7735,304294.78
7736,266517.96
7737,334661.37
7738,285717.23
7739,191319.91
7740,292206.27
7741,126292.15
7742,171082.68
7743,147582.78
7744,407546.77
7745,356246.6
7746,300149.55
7747,145587.34
7748,311349.63
7749,292907.66
7750,535807.25
7751,170062.62
7752,249561.48
7753,120441.72
7754,671232.56
7755,393311.71
7756,279078.79
7757,322253.92
7758,141550.37
7759,253227.82
7760,580296.51
7761,191003.69
7762,412696.96
7763,540288.96
7764,362659.85
7765,112518.4
7766,201051.05
7767,335445.81
7768,289355.52
7769,382389.77
7770,347428.71
7771,337277.24
7772,439776.22
7773,218287.34
7774,187482.64
7775,370658.03
7776,388073.76
7777,522408.37
7778,232414.98
7779,142209.82
7780,139142.55
7781,245177.48
7782,244260.45
7783,232201.51
7784,689690.88
7785,187391.13
7786,229261.65
7787,445299.39
7788,596325.66
7789,202071.9
7790,638862.82
7791,367874.36
7792,652830.21
7793,362824.59
7794,362499.97
7795,1432454.2
7796,406379.67
7797,159549
7798,212883.5
7799,189519.74
7800,225463.94
7801,311014.49
7802,250114.63
7803,280998.36
7804,373962.44
7805,354035.32
7806,655818.12
7807,400339.03
7808,290791.58
7809,415740.91
7810,445151.21
7811,307023.84
7812,257237.54
7813,301573.14
7814,688700.82
7815,713932.29
7816,176810.15
7817,384656.94
7818,646252.98
7819,531331.96
7820,882362.79
7821,687248.24
7822,397985.13
7823,242860.84
7824,360257.94
7825,107278.21
7826,379594.25
7827,186621.96
7828,272227.4
7829,196755.19
7830,209772.64
7831,265901.41
7832,344858.98
7833,219499.06
7834,468714.3
7835,545821.81
7836,251505.84
7837,390585.88
7838,322596.04
7839,177947.71
7840,376125.11
7841,355149.21
7842,393440.2
7843,306708.74
7844,659036.32
7845,208972.2
7846,148006.08
7847,243093.58
7848,196895.65
7849,319595.76
7850,139315.41
7851,301330.59
7852,124281.93
7853,161908.03
7854,263671.54
7855,281804.68
7856,174433.16
7857,229583.46
7858,388562.73
7859,392104.08
7860,300970.97
7861,371059.38
7862,333550.2
7863,142079.62
7864,148629.05
7865,460110.92
7866,244105.46
7867,258830.06
7868,387649.21
7869,343035.51
7870,419353.53
7871,330087.07
7872,131499.23
7873,220507.03
7874,501691.01
7875,354244.49
7876,490389.79
7877,198891.46
7878,580699.07
7879,347878.54
7880,221056.27
7881,325567.9
7882,320771.48
7883,297085.35
7884,225548.14
7885,389601.5
7886,112980.56
7887,327160.83
7888,289992.67
7889,157555.55
7890,131068.75
7891,263575.21
7892,291197.93
7893,294491.53
7894,222577.92
7895,420671.93
7896,198960.13
7897,362771.42
7898,220476.03
7899,175335.48
7900,300234.29
7901,914451.07
7902,201341.77
7903,407054.22
7904,642034.14
7905,162428.06
7906,150467.28
7907,298684.55
7908,300810.64
7909,302541.32
7910,361724.5
7911,358410.41
7912,160553.87
7913,481311.73
7914,293516.61
7915,302005.19
7916,241786.4
7917,142855.5
7918,301019.7
7919,631133.03
7920,303490.09
7921,353555.47
7922,193609.46
7923,472755.04
7924,514754.18
7925,338468.92
7926,390615.7
7927,208657.09
7928,314300.2
7929,222834.23
7930,194673.76
7931,275010.27
7932,332302.11
7933,350885.47
7934,365330.26
7935,280173.31
7936,301891.15
7937,301018.83
7938,172090.51
7939,105735.85
7940,312352.02
7941,231244.96
7942,334305.44
7943,281812.27
7944,257863.93
7945,216175.46
7946,334847.12
7947,290071.39
7948,347306.19
7949,289478.58
7950,407893.11
7951,450948.19
7952,638985.11
7953,253506.88
7954,293993.4
7955,615432.72
7956,376518.75
7957,374448.21
7958,308505.78
7959,133743.7
7960,258173.23
7961,245964.86
7962,357287.94
7963,268512.58
7964,345542.8
7965,235384.13
7966,477944.87
7967,204516.96
7968,273027.27
7969,299930.07
7970,205791.23
7971,334757.16
7972,184001.06
7973,132180.44
7974,155327.08
7975,300857.58
7976,279168.19
7977,194439.35
7978,320938.05
7979,109351.7
7980,223310.23
7981,297799.63
7982,386050.09
7983,302939.88
7984,129034.53
7985,313940.53
7986,163339
7987,399698.15
7988,179115.46
7989,227537.03
7990,288827.62
7991,1420830.1
7992,342412.7
7993,216743.98
7994,371941.45
7995,212390.52
7996,391112.45
7997,311953.82
7998,124272.42
7999,454537.8
8000,1617963.72
8001,137225.75
8002,275820.67
8003,813540
8004,467313.67
8005,479731.5
8006,370553.4
8007,235148.01
8008,215201.57
8009,431591.46
8010,147504.02
8011,171599.91
8012,346622.03
8013,238835.42
8014,366518.03
8015,146110.71
8016,129756.21
8017,238115.28
8018,290671.8
8019,234315.84
8020,377651.61
8021,434286.62
8022,83622.56
8023,244895.52
8024,414127.86
8025,93742.27
8026,136299.22
8027,607682.02
8028,202872.71
8029,192313.09
8030,382056.54
8031,280810.95
8032,372531.18
8033,461626.08
8034,181794.98
8035,334079.06
8036,919977.43
8037,301370.58
8038,778547.78
8039,97329.21
8040,469135.4
8041,200395.47
8042,553534.97
8043,246898.96
8044,302674.13
8045,188792.39
8046,244541.7
8047,326775.16
8048,254508.59
8049,242981.67
8050,292641.79
8051,661103.49
8052,411836.67
8053,336960.31
8054,114317.31
8055,165144.8
8056,203923.19
8057,158603.85
8058,235006.61
8059,366819.01
8060,325754.54
8061,661833.86
8062,305582.78
8063,456582.65
8064,375145.77
8065,877790.39
8066,323757.61
8067,365474.14
8068,478438.61
8069,233843
8070,166170.33
8071,336651.28
8072,374598.55
8073,493912.47
8074,278325.57
8075,385766.34
8076,308460.25
8077,312407.22
8078,489693.24
8079,213666.24
8080,263830.42
8081,737458.29
8082,299196.75
8083,243386.44
8084,321119.97
8085,302459.6
8086,369004.79
8087,281283
8088,320421.17
8089,408537.93
8090,307796.59
8091,240120.45
8092,353563.32
8093,727369.49
8094,281441.62
8095,149487.36
8096,181826.63
8097,137755.84
8098,292832.46
8099,101776.45
8100,165207.52
8101,133097.86
8102,264530.55
8103,203578.35
8104,128146.82
8105,619053.95
8106,185627.73
8107,195480.76
8108,302889.15
8109,378827.69
8110,115053.64
8111,265977.45
8112,330838.58
8113,111997.21
8114,284748.13
8115,294352.95
8116,648903.7
8117,238382.44
8118,374180.05
8119,189550.09
8120,317487.05
8121,179642.69
8122,555773.48
8123,303957.48
8124,196174.15
8125,508454.15
8126,109040.81
8127,479189.05
8128,280007.41
8129,138716.58
8130,398328.44
8131,287297.72
8132,242536.92
8133,259691.45
8134,242823.54
8135,667968.15
8136,228180.21
8137,159891.66
8138,280013.12
8139,100726.72
8140,348237.02
8141,327689.34
8142,243634.7
8143,786074.88
8144,559472.35
8145,365318.45
8146,342415.36
8147,348113.09
8148,307493.67
8149,886210.93
8150,359445.1
8151,393252.72
8152,898512.39
8153,188485.92
8154,378041.85
8155,229966.9
8156,335900.73
8157,360993.69
8158,353693.98
8159,294373.8
8160,348468.27
8161,316331.92
8162,645130.48
8163,350818.19
8164,345293.76
8165,509620.91
8166,227523.76
8167,282692.39
8168,450554.39
8169,232183.29
8170,115484.22
8171,109661.49
8172,426067.21
8173,462080.8
8174,182241.99
8175,307427.76
8176,361975.33
8177,547091.75
8178,528482.5
8179,336576.78
8180,369390.81
8181,89498.12
8182,390313.7
8183,328483.5
8184,167915.11
8185,216711.19
8186,314102.53
8187,167781.8
8188,283436.46
8189,320020.67
8190,318462.55
8191,401868.76
8192,259060.44
8193,233557.57
8194,369308.49
8195,511649.93
8196,424658.89
8197,535345.57
8198,234834.49
8199,183745.25
8200,644685.63
8201,118863.87
8202,217259.54
8203,82138.63
8204,882615.4
8205,295379.91
8206,360070.8
8207,301980.16
8208,213194.08
8209,373167.87
8210,334528.5
8211,332434.02
8212,286123.91
8213,244281.31
8214,349777.22
8215,411614.36
8216,583649.97
8217,289288.81
8218,375758.74
8219,660863.09
8220,454975.58
8221,154393.98
8222,308121.24
8223,181775.2
8224,344202.96
8225,209466.51
8226,146120.78
8227,356300.14
8228,409338.17
8229,305558.75
8230,141089.93
8231,168941.13
8232,298117.33
8233,309887.56
8234,170621.28
8235,294171.07
8236,151010.57
8237,417645.22
8238,236876.86
8239,478809.2
8240,111119.78
8241,177268.92
8242,294147.83
8243,313780.63
8244,571027.12
8245,304848.38
8246,356028.48
8247,168387.8
8248,307786.7
8249,296401.4
8250,364605.26
8251,639778.74
8252,252882.83
8253,245528.62
8254,322744.8
8255,768004.33
8256,358716.78
8257,228738.01
8258,332327.96
8259,509108.89
8260,380600.92
8261,309142.34
8262,187958
8263,364737.32
8264,404041.58
8265,252731.15
8266,235890.21
8267,249314.44
8268,332937.9
8269,187981.46
8270,309172.59
8271,362661.59
8272,254255.25
8273,320714.44
8274,369625.78
8275,360864.15
8276,292274.07
8277,350826.32
8278,538822.23
8279,349840.68
8280,309604.7
8281,291383.45
8282,335761.98
8283,345183.64
8284,269467.62
8285,228216.61
8286,302509.34
8287,515351.49
8288,150542.22
8289,322785.95
8290,560130.78
8291,294775.74
8292,297728.31
8293,109916.67
8294,362775.01
8295,397633.52
8296,230281.78
8297,262204.62
8298,290674.63
8299,309204.05
8300,424250.03
8301,189416.44
8302,442849.99
8303,502991.07
8304,262745.46
8305,306492.68
8306,627083.7
8307,323889.61
8308,517220.07
8309,312560.79
8310,438538.73
8311,262873.67
8312,289521.32
8313,173881.5
8314,213606.58
8315,266689.84
8316,380666.36
8317,394491.21
8318,338866.87
8319,320412.08
8320,181598.23
8321,354172.22
8322,336345.87
8323,195584.09
8324,347189.4
8325,178200.56
8326,129658.07
8327,123611.89
8328,384268.29
8329,213728.99
8330,319472.04
8331,396626.67
8332,241899.26
8333,187236.68
8334,414845.05
8335,397101.69
8336,239448.65
8337,342141.55
8338,210192.96
8339,247338.31
8340,212222.61
8341,327148.94
8342,801571.16
8343,326454.95
8344,208034.32
8345,350113.39
8346,192739.9
8347,214928.26
8348,392943.33
8349,365884.5
8350,203223.23
8351,134185.71
8352,526251.86
8353,279776.36
8354,343159.16
8355,237022.78
8356,393199.54
8357,129672.15
8358,334282.33
8359,96906.87
8360,419310.63
8361,202041.66
8362,270652.06
8363,335302.77
8364,244255.01
8365,104380.5
8366,393640.83
8367,323108.16
8368,233214.36
8369,228107.55
8370,311895.92
8371,332703.37
8372,394253.36
8373,329327.89
8374,345843.18
8375,551572.03
8376,398632.33
8377,278804.77
8378,125689.82
8379,386083.97
8380,1454387.9
8381,377898.26
8382,234005.44
8383,335955.91
8384,130941.69
8385,150201.33
8386,101906.27
8387,251427.87
8388,237993.01
8389,340933.95
8390,522048.07
8391,367080.95
8392,417390.84
8393,142437.31
8394,376493.5
8395,320571.83
8396,241715.03
8397,218540.9
8398,496451.66
8399,346455.46
8400,234382.04
8401,627836.09
8402,357512.01
8403,354662.3
8404,188116.45
8405,318918.52
8406,88091.65
8407,194587.94
8408,288985.51
8409,145284.99
8410,306621.56
8411,142716.95
8412,333992.59
8413,366309.8
8414,277620.03
8415,327078.75
8416,348096.12
8417,165305.68
8418,329168.38
8419,323125.21
8420,114153.97
8421,128025.5
8422,237803.09
8423,302101.55
8424,285395.7
8425,244861.29
8426,287978.3
8427,1276233.04
8428,110914.95
8429,268829.54
8430,359847.29
8431,253741.15
8432,512134.32
8433,220481.28
8434,269973.29
8435,239133.34
8436,307249.86
8437,277508.87
8438,324243.48
8439,307260.36
8440,292944.69
8441,332015.95
8442,379732.62
8443,260798.06
8444,368939.41
8445,199655.61
8446,333011.16
8447,244220.1
8448,300685.02
8449,306662.98
8450,186225.62
8451,240861.46
8452,237013.75
8453,387859.79
8454,364831.36
8455,254036.05
8456,824829.71
8457,185363.65
8458,662915.34
8459,291203.02
8460,535317.55
8461,124419.24
8462,188774.69
8463,315486.77
8464,365937.54
8465,333604.55
8466,172898.39
8467,490321.4
8468,345300.38
8469,200379.09
8470,382925.87
8471,290202.01
8472,329390.23
8473,334490.81
8474,180492.65
8475,180282.73
8476,243651.61
8477,343262.14
8478,218749.73
8479,209668.49
8480,255488.5
8481,304776.37
8482,160130.01
8483,136284.41
8484,231191.31
8485,663531.89
8486,166976.49
8487,831696.52
8488,334276.64
8489,652104.93
8490,631593.25
8491,395778.19
8492,237291.05
8493,121366.15
8494,240294.48
8495,199876.15
8496,235937.65
8497,129507.62
8498,313514.76
8499,399222.67
8500,333597.16
8501,308180.02
8502,195826.29
8503,393119.77
8504,255429.2
8505,232482.06
8506,486452.19
8507,200789.67
8508,207857.86
8509,201870.29
8510,503025.17
8511,240870.39
8512,175229.5
8513,537230.01
8514,265665.4
8515,354561.43
8516,304480.77
8517,325217.44
8518,168291.42
8519,309973.95
8520,339135.73
8521,643123.72
8522,265973.58
8523,191336.81
8524,171891.85
8525,161558.93
8526,226708.69
8527,104193.33
8528,300397.15
8529,380047.45
8530,302954.94
8531,298812.14
8532,491140.88
8533,205797.11
8534,392102.83
8535,622598.18
8536,207722.11
8537,135903.89
8538,244665.93
8539,920958.2
8540,864229.27
8541,358865.49
8542,748711.12
8543,266217.57
8544,149595.65
8545,227769.58
8546,392316.31
8547,216824.06
8548,660337.51
8549,272444.88
8550,503282.5
8551,285426.66
8552,169584.02
8553,633078.56
8554,305936.38
8555,539881.79
8556,317023.38
8557,331976.31
8558,349634.24
8559,366278.64
8560,531076.7
8561,76198.08
8562,480605.93
8563,310148.65
8564,301495.73
8565,275883.98
8566,108337.93
8567,309840.1
8568,313959
8569,742890.59
8570,397759
8571,556820.74
8572,532757.81
8573,374126.75
8574,127000.99
8575,103626.87
8576,262933.44
8577,214573.56
8578,372954.2
8579,302831.95
8580,370452.52
8581,137723.88
8582,343363.15
8583,93702.25
8584,239455.91
8585,361241.3
8586,444404.18
8587,319292.94
8588,173990.78
8589,345999.5
8590,251646.24
8591,180133.9
8592,203028.61
8593,151736.24
8594,139496.73
8595,123200.35
8596,465796.64
8597,354405.79
8598,320795.65
8599,145318.72
8600,609815.99
8601,155278.75
8602,357155.85
8603,213473.68
8604,349677.12
8605,371558.21
8606,352161.59
8607,263947.62
8608,321605.44
8609,178323.9
8610,368085.86
8611,336369.01
8612,439180.84
8613,285645.79
8614,337424.41
8615,155659.3
8616,160406.84
8617,450510.29
8618,316744.07
8619,291505.51
8620,307876.05
8621,336559.76
8622,263349.99
8623,288987.18
8624,261373.81
8625,306407.95
8626,550991.85
8627,228003.72
8628,328912.41
8629,139313.05
8630,266336.01
8631,372351.16
8632,325725.43
8633,196036.25
8634,294063.59
8635,514461.39
8636,385618.86
8637,228298.95
8638,177850.66
8639,206519.72
8640,266705.76
8641,292662.28
8642,261844.34
8643,310016.93
8644,328046.02
8645,250644.97
8646,437008.73
8647,250155.62
8648,230597.05
8649,369412.15
8650,228628.68
8651,636876.71
8652,88791.83
8653,921003.7
8654,208104.41
8655,584032.62
8656,368648.23
8657,317071.21
8658,363777.18
8659,703758.99
8660,158876.65
8661,200814.9
8662,241294.08
8663,213613.43
8664,361111.95
8665,226419.47
8666,394912.63
8667,291468.69
8668,630818.51
8669,339964.37
8670,201514.55
8671,396214.97
8672,244500.82
8673,301254.8
8674,146215.58
8675,323001.89
8676,356894.03
8677,229736.57
8678,311225.25
8679,247804.21
8680,391578.69
8681,509777.45
8682,531295.16
8683,373188.54
8684,126931.43
8685,389599.98
8686,829063.98
8687,634447.42
8688,406884.94
8689,315341.17
8690,179035.19
8691,844154.96
8692,285102.94
8693,240345.49
8694,316993.06
8695,517702.05
8696,413637.09
8697,516308.71
8698,238609.23
8699,640190.23
8700,391532.86
8701,528765.28
8702,180658.08
8703,315404.87
8704,388247.75
8705,175143.09
8706,233145.27
8707,352968.48
8708,96802.95
8709,351107.6
8710,450541.6
8711,456292.01
8712,190767.57
8713,449687.6
8714,275189.19
8715,294153.69
8716,344617.72
8717,327521.62
8718,300933.44
8719,165648.22
8720,202908.43
8721,139862.42
8722,438930.36
8723,217963.03
8724,298785.7
8725,331148.92
8726,277452.17
8727,126028.22
8728,316577.22
8729,427325.05
8730,354188.47
8731,235758.71
8732,382738.35
8733,146717.77
8734,392002.25
8735,393553.69
8736,130925.72
8737,261360.41
8738,246335.73
8739,194796.27
8740,475962.44
8741,284992.53
8742,626692.89
8743,237205.52
8744,171271.48
8745,211542.41
8746,175577.17
8747,512479.15
8748,454436.6
8749,316465.22
8750,682073.43
8751,349160.22
8752,427135.72
8753,548419.8
8754,822506.32
8755,292432.27
8756,329917.28
8757,143557.42
8758,283839.44
8759,708655.02
8760,541862.34
8761,314574.58
8762,360475.23
8763,169330.12
8764,185189.94
8765,291489.79
8766,164362.77
8767,344945.3
8768,191048.49
8769,668596.86
8770,343630.24
8771,216743.98
8772,219648.39
8773,270165.56
8774,204814.14
8775,149463.71
8776,259705.9
8777,200884.48
8778,153880.38
8779,292441.74
8780,273525.25
8781,334803.07
8782,146670.14
8783,98007.8
8784,183089.63
8785,434361.23
8786,327987.41
8787,235270.8
8788,396647.48
8789,274607.57
8790,231562.96
8791,186131.97
8792,221579.94
8793,139533.3
8794,328975.83
8795,309005.98
8796,315990.96
8797,320540.69
8798,140189.01
8799,298452.27
8800,197730.53
8801,323920.61
8802,185444.06
8803,488414.33
8804,517788.32
8805,291930.1
8806,150278.76
8807,1388359.6
8808,307517.96
8809,375831.8
8810,366550.85
8811,566304.81
8812,185201.37
8813,155825.63
8814,378644.48
8815,231283.97
8816,530773.71
8817,336654.19
8818,714437.74
8819,105172.25
8820,384355.16
8821,1407074.89
8822,188885.85
8823,436046.57
8824,234040.46
8825,261744.79
8826,245448.77
8827,178808.26
8828,94822.43
8829,305767.52
8830,413792.33
8831,182082.04
8832,125254.72
8833,251346.3
8834,171739.74
8835,167559.85
8836,243248.29
8837,572492.27
8838,377658.77
8839,315936.46
8840,176020.34
8841,126059.17
8842,316552.13
8843,144807.23
8844,160125.76
8845,340037.62
8846,499388.81
8847,204858.75
8848,715845.37
8849,360803.37
8850,298951.38
8851,322158.6
8852,313058.61
8853,359229.96
8854,365801.88
8855,515612.37
8856,346634.85
8857,278321.88
8858,322697.14
8859,338407.15
8860,315770.5
8861,342237.17
8862,342370.11
8863,291186.64
8864,257122.86
8865,239950.13
8866,96433.41
8867,321708.15
8868,266506.73
8869,300572.05
8870,362845.37
8871,162771.65
8872,288251.81
8873,278474.19
8874,214755.77
8875,246331.04
8876,343766.11
8877,687191.87
8878,200470.87
